"","SYMBOL","GENENAME","ENTREZID","logFC","logCPM","F","PValue","FDR","direction","threshold"
"ENSMUSG00000063904","Dpp3","dipeptidylpeptidase 3",75221,-0.0565368621682608,5.92136671383473,0.120818438522509,0.730726445236656,1,"down","FALSE"
"ENSMUSG00000031984","2810004N23Rik","RIKEN cDNA 2810004N23 gene",66523,0.0367842892149136,4.90611738530623,0.120785059897084,0.730762122732033,1,"up","FALSE"
"ENSMUSG00000022404","Slc25a17","solute carrier family 25 (mitochondrial carrier, peroxisomal membrane protein), member 17",20524,0.0865194746123538,6.20205261140283,0.120677682822839,0.730876932750922,1,"up","FALSE"
"ENSMUSG00000041632","Mrps27","mitochondrial ribosomal protein S27",218506,0.0477671793871312,5.04752104486077,0.120641633819726,0.730915490044973,1,"up","FALSE"
"ENSMUSG00000075467","Dnlz","DNL-type zinc finger",52838,0.0475647461547751,4.72583990887146,0.120598260298551,0.730961890083259,1,"up","FALSE"
"ENSMUSG00000038736","Nudcd1","NudC domain containing 1",67429,0.0507016304509246,3.97341189557862,0.120523644304662,0.731041734587713,1,"up","FALSE"
"ENSMUSG00000037318","Traf3ip3","TRAF3 interacting protein 3",215243,0.104782249542117,1.25883136592224,0.12047503503478,0.731093764966991,1,"up","FALSE"
"ENSMUSG00000028698","Pik3r3","phosphoinositide-3-kinase regulatory subunit 3",18710,0.0915255453637883,2.11053345105561,0.120459775857057,0.731110100515719,1,"up","FALSE"
"ENSMUSG00000033916","Chmp2a","charged multivesicular body protein 2A",68953,0.0460772970047165,6.85142977551907,0.120454797901876,0.731115429863759,1,"up","FALSE"
"ENSMUSG00000032860","P2ry2","purinergic receptor P2Y, G-protein coupled 2",18442,0.113603442451179,3.23570911868113,0.120446980884737,0.731123798932417,1,"up","FALSE"
"ENSMUSG00000020810","Cygb","cytoglobin",114886,0.0689134354874322,4.1607514245308,0.120425349612834,0.731146959434286,1,"up","FALSE"
"ENSMUSG00000033021","Gmppa","GDP-mannose pyrophosphorylase A",69080,-0.0661971056690592,5.36977042575625,0.120340322312605,0.731238020435282,1,"down","FALSE"
"ENSMUSG00000004561","Mettl17","methyltransferase like 17",52535,-0.0614226563208545,4.39521594926092,0.120185052082071,0.731404402296451,1,"down","FALSE"
"ENSMUSG00000080059","Rps19-ps3","ribosomal protein S19, pseudogene 3",277692,-0.131957158269669,0.981002148902638,0.120152651896533,0.731439136373065,1,"down","FALSE"
"ENSMUSG00000042208","0610010F05Rik","RIKEN cDNA 0610010F05 gene",71675,-0.0548996199909749,3.6092703488117,0.120076993573788,0.731520265111914,1,"down","FALSE"
"ENSMUSG00000022801","Lrch3","leucine-rich repeats and calponin homology (CH) domain containing 3",70144,-0.0377879031243397,4.41768683587085,0.120073993772652,0.73152348240327,1,"down","FALSE"
"ENSMUSG00000033128","Gga1","golgi associated, gamma adaptin ear containing, ARF binding protein 1",106039,0.036423028216287,5.70667721457239,0.120051778904595,0.731547309289369,1,"up","FALSE"
"ENSMUSG00000024581","Napg","N-ethylmaleimide sensitive fusion protein attachment protein gamma",108123,0.0359639571114248,4.68993641512068,0.120020545206033,0.731580813646412,1,"up","FALSE"
"ENSMUSG00000025270","Alas2","aminolevulinic acid synthase 2, erythroid",11656,-0.172322849774617,5.80193479876872,0.119988127044928,0.731615593756829,1,"down","FALSE"
"ENSMUSG00000037243","Zfp692","zinc finger protein 692",103836,-0.110764644523709,4.21581264425641,0.119965894035854,0.731639449689143,1,"down","FALSE"
"ENSMUSG00000059495","Arhgef12","Rho guanine nucleotide exchange factor (GEF) 12",69632,-0.0545514146161229,6.98267616013471,0.119933619915366,0.731674084115505,1,"down","FALSE"
"ENSMUSG00000021681","Aggf1","angiogenic factor with G patch and FHA domains 1",66549,0.074453021789447,4.85682020859486,0.119742520203569,0.731879266909739,1,"up","FALSE"
"ENSMUSG00000047409","Ctdspl","CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase-like",69274,-0.0492753847492156,3.13603698699138,0.119711828995457,0.731912237044307,1,"down","FALSE"
"ENSMUSG00000026914","Psmd14","proteasome (prosome, macropain) 26S subunit, non-ATPase, 14",59029,0.048361829690671,6.04056303812638,0.119701809721147,0.731923001311767,1,"up","FALSE"
"ENSMUSG00000027012","Dync1i2","dynein cytoplasmic 1 intermediate chain 2",13427,-0.036716530561386,5.88353199346801,0.119590702756588,0.73204240368445,1,"down","FALSE"
"ENSMUSG00000069910","Spdl1","spindle apparatus coiled-coil protein 1",70385,0.122927005292695,0.958026233068832,0.119510766969332,0.732128346136928,1,"up","FALSE"
"ENSMUSG00000027864","Ptgfrn","prostaglandin F2 receptor negative regulator",19221,0.080714470116096,3.43911005235984,0.119499284563512,0.732140694023902,1,"up","FALSE"
"ENSMUSG00000022765","Snap29","synaptosomal-associated protein 29",67474,0.0582072443301816,5.26304161980087,0.119414154287424,0.732232261746145,1,"up","FALSE"
"ENSMUSG00000087138","Gm15545","predicted gene 15545",100502630,-0.0679042705489763,2.0287439487168,0.119413579778032,0.732232879823739,1,"down","FALSE"
"ENSMUSG00000028439","Fam219a","family with sequence similarity 219, member A",71901,-0.0563905092522023,3.1775633701535,0.11940801035867,0.732238871689307,1,"down","FALSE"
"ENSMUSG00000021707","Dhfr","dihydrofolate reductase",13361,-0.0513453269119462,5.48536338374914,0.119193614967472,0.7324696485981,1,"down","FALSE"
"ENSMUSG00000051669","AU021092","expressed sequence AU021092",239691,-0.0665441784272589,1.63302484864296,0.11914628036723,0.732520631341503,1,"down","FALSE"
"ENSMUSG00000028093","Acp6","acid phosphatase 6, lysophosphatidic",66659,-0.047214754319378,5.60455124269845,0.119142423438635,0.732524786029923,1,"down","FALSE"
"ENSMUSG00000061666","Gdpd1","glycerophosphodiester phosphodiesterase domain containing 1",66569,0.116015491654181,2.58446804970775,0.119127545755667,0.732540812996504,1,"up","FALSE"
"ENSMUSG00000032688","Malt1","MALT1 paracaspase",240354,-0.0447749566625554,3.81751813258631,0.119115958073122,0.732553296592445,1,"down","FALSE"
"ENSMUSG00000015890","Amdhd1","amidohydrolase domain containing 1",71761,-0.0698639493083715,7.85328635616975,0.11910669297051,0.732563278526341,1,"down","FALSE"
"ENSMUSG00000021639","Gtf2h2","general transcription factor II H, polypeptide 2",23894,-0.042762232306865,3.77912508566319,0.119048301054191,0.732626198197172,1,"down","FALSE"
"ENSMUSG00000006576","Slc4a3","solute carrier family 4 (anion exchanger), member 3",20536,-0.101696540919954,1.17397813417525,0.119045553782273,0.732629158921379,1,"down","FALSE"
"ENSMUSG00000020463","Ppp4r3b","protein phosphatase 4 regulatory subunit 3B",104570,-0.0568385062485168,5.16302150424541,0.118973491183081,0.732706834205298,1,"down","FALSE"
"ENSMUSG00000002006","Pdzd4","PDZ domain containing 4",245469,0.140350091409894,-0.697222030261561,0.118925609885184,0.732758459401959,1,"up","FALSE"
"ENSMUSG00000113581","Dio3os","deiodinase, iodothyronine type III, opposite strand",353504,0.193423523275153,0.07539696242844,0.118872073821388,0.73281619533469,1,"up","FALSE"
"ENSMUSG00000031575","Ash2l","ASH2 like histone lysine methyltransferase complex subunit",23808,-0.0477262047460972,4.21095566457409,0.118804830549274,0.7328887344792,1,"down","FALSE"
"ENSMUSG00000021640","Naip1","NLR family, apoptosis inhibitory protein 1",17940,-0.109492607311166,0.79558081219471,0.118787389030935,0.732907553401089,1,"down","FALSE"
"ENSMUSG00000035811","Ugt2b35","UDP glucuronosyltransferase 2 family, polypeptide B35",243085,0.122733769661542,8.57584965572287,0.118762594429014,0.732934308768824,1,"up","FALSE"
"ENSMUSG00000043909","Trp53bp1","transformation related protein 53 binding protein 1",27223,-0.0622137384102471,4.15337925594266,0.11873267706894,0.732966596177937,1,"down","FALSE"
"ENSMUSG00000053063","Clec12a","C-type lectin domain family 12, member a",232413,-0.0929916627558226,3.48163006112912,0.118698869701929,0.73300308725511,1,"down","FALSE"
"ENSMUSG00000047656","Trpt1","tRNA phosphotransferase 1",107328,-0.0661281884596739,2.10996313918846,0.118638037186011,0.733068763495354,1,"down","FALSE"
"ENSMUSG00000022962","Gart","phosphoribosylglycinamide formyltransferase",14450,0.0332420515337283,5.49121474241822,0.11862233542247,0.733085718563379,1,"up","FALSE"
"ENSMUSG00000033411","Ctdspl2","CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase like 2",329506,-0.0717806258672214,2.87876301401938,0.118547720428273,0.733166306494356,1,"down","FALSE"
"ENSMUSG00000039202","Abhd2","abhydrolase domain containing 2",54608,0.107829748074794,7.98212406618252,0.118507519572375,0.733209737230763,1,"up","FALSE"
"ENSMUSG00000024050","Wiz","widely-interspaced zinc finger motifs",22404,0.0301823245014106,4.57376238360394,0.118332691614513,0.733398707699864,1,"up","FALSE"
"ENSMUSG00000028300","C9orf72","C9orf72, member of C9orf72-SMCR8 complex",73205,-0.0574794291338462,4.6912063646784,0.118312864513303,0.733420148578719,1,"down","FALSE"
"ENSMUSG00000039263","Npepl1","aminopeptidase-like 1",228961,0.0327405545820877,6.10665999368244,0.118303130719968,0.733430675367685,1,"up","FALSE"
"ENSMUSG00000022685","Parn","poly(A)-specific ribonuclease (deadenylation nuclease)",74108,-0.0419681128925538,4.21799588308444,0.118245316050595,0.733493210116061,1,"down","FALSE"
"ENSMUSG00000037379","Spon2","spondin 2, extracellular matrix protein",100689,0.156232576103275,3.95774767128895,0.118141654166759,0.733605378077151,1,"up","FALSE"
"ENSMUSG00000045679","Pqlc3","PQ loop repeat containing",217430,0.100714467673077,0.597508267550609,0.118078864533839,0.733673346823195,1,"up","FALSE"
"ENSMUSG00000047187","Rab2a","RAB2A, member RAS oncogene family",59021,-0.0417326709571551,6.67607706922171,0.118068407085102,0.733684668808771,1,"down","FALSE"
"ENSMUSG00000085492","Trmt61b","tRNA methyltransferase 61B",68789,-0.0493544249967592,2.45577249807922,0.118066147399777,0.733687115380403,1,"down","FALSE"
"ENSMUSG00000028035","Dnajb4","DnaJ heat shock protein family (Hsp40) member B4",67035,0.0591376566758239,5.10631449026859,0.118008749663474,0.733749268979904,1,"up","FALSE"
"ENSMUSG00000019564","Arid3a","AT rich interactive domain 3A (BRIGHT-like)",13496,0.0883437469531806,1.47712257669614,0.117881441912798,0.733887185731617,1,"up","FALSE"
"ENSMUSG00000017721","Pigt","phosphatidylinositol glycan anchor biosynthesis, class T",78928,0.0923914385435404,5.24759098948438,0.117801727098809,0.733973585988768,1,"up","FALSE"
"ENSMUSG00000035910","Dcdc2a","doublecortin domain containing 2a",195208,0.109304915587016,1.6991633872533,0.117718518351046,0.734063808183274,1,"up","FALSE"
"ENSMUSG00000000983","Wfdc18","WAP four-disulfide core domain 18",14038,-0.201440778957383,-1.03891920130475,0.117707740549686,0.73407549703264,1,"down","FALSE"
"ENSMUSG00000038641","Akr1d1","aldo-keto reductase family 1, member D1",208665,0.132835105624253,6.95957133648064,0.117689246183681,0.734095556126633,1,"up","FALSE"
"ENSMUSG00000031465","Angpt2","angiopoietin 2",11601,-0.104535172754063,2.8495280080559,0.117685557238565,0.734099557388791,1,"down","FALSE"
"ENSMUSG00000022299","Slc25a32","solute carrier family 25, member 32",69906,0.160263201481721,1.01687723001887,0.117651952259536,0.73413601070363,1,"up","FALSE"
"ENSMUSG00000031378","Abcd1","ATP-binding cassette, sub-family D (ALD), member 1",11666,0.0609228320127277,4.63686235765178,0.117541831953886,0.734255505657169,1,"up","FALSE"
"ENSMUSG00000035107","Dcbld2","discoidin, CUB and LCCL domain containing 2",73379,0.0921004033014794,2.83661627648712,0.117486492267579,0.734315580159483,1,"up","FALSE"
"ENSMUSG00000039781","Cep131","centrosomal protein 131",12009,-0.06831244082041,2.53826364084262,0.117450862552235,0.734354266717188,1,"down","FALSE"
"ENSMUSG00000000804","Usp32","ubiquitin specific peptidase 32",237898,-0.0543369454280494,5.20538076256004,0.117420912264388,0.73438679167189,1,"down","FALSE"
"ENSMUSG00000021809","Nudt13","nudix (nucleoside diphosphate linked moiety X)-type motif 13",67725,0.0695552537464609,4.72320694128625,0.117408891057418,0.734399847585864,1,"up","FALSE"
"ENSMUSG00000070604","Vsig10l","V-set and immunoglobulin domain containing 10 like",75690,0.0843867915846075,1.16579981436968,0.117392037587196,0.73441815295446,1,"up","FALSE"
"ENSMUSG00000034456","Uroc1","urocanase domain containing 1",243537,-0.0561458683977825,8.97740501651216,0.117347313165721,0.734466737452828,1,"down","FALSE"
"ENSMUSG00000036052","Dnajb5","DnaJ heat shock protein family (Hsp40) member B5",56323,-0.0503843165527438,2.7147347572349,0.117324946154739,0.734491038809758,1,"down","FALSE"
"ENSMUSG00000047417","Rexo1","REX1, RNA exonuclease 1",66932,-0.0358682145006988,5.45600495214878,0.117286706529917,0.734532591492676,1,"down","FALSE"
"ENSMUSG00000047109","Cldn14","claudin 14",56173,0.0680170401312998,4.05667703005363,0.117258768999476,0.734562954314332,1,"up","FALSE"
"ENSMUSG00000050953","Gja1","gap junction protein, alpha 1",14609,-0.0751624386798348,2.48513253677769,0.11724469137514,0.734578255570708,1,"down","FALSE"
"ENSMUSG00000044393","Dsg2","desmoglein 2",13511,-0.0888457670498122,6.51171099290862,0.117196266859918,0.734630897025806,1,"down","FALSE"
"ENSMUSG00000015305","Sash1","SAM and SH3 domain containing 1",70097,0.0755434481290898,5.66028181837627,0.11705457722458,0.73478499543349,1,"up","FALSE"
"ENSMUSG00000071112","Spx","spexin hormone",319552,0.187594905210851,-0.7374037501789,0.117054452580187,0.734785131039884,1,"up","FALSE"
"ENSMUSG00000029844","Hoxa1","homeobox A1",15394,0.157960190894598,-1.13944054861696,0.117044161110443,0.734796327884542,1,"up","FALSE"
"ENSMUSG00000019302","Atp6v0a1","ATPase, H+ transporting, lysosomal V0 subunit A1",11975,-0.0335870822638565,5.98027386983123,0.116929757401209,0.734920833238633,1,"down","FALSE"
"ENSMUSG00000032475","Nck1","non-catalytic region of tyrosine kinase adaptor protein 1",17973,-0.0636375173584298,3.96238765831722,0.116908757197106,0.734943695136801,1,"down","FALSE"
"ENSMUSG00000020212","Mdm1","transformed mouse 3T3 cell double minute 1",17245,0.101546254905541,1.41813180973317,0.116856781861883,0.735000288045898,1,"up","FALSE"
"ENSMUSG00000053411","Cbx7","chromobox 7",52609,-0.0521513111627064,4.22562067112094,0.116830268336085,0.735029162508553,1,"down","FALSE"
"ENSMUSG00000058013","Septin11","septin 11",52398,0.077330529592304,5.05962697111048,0.116812471540196,0.735048546106108,1,"up","FALSE"
"ENSMUSG00000033508","Asprv1","aspartic peptidase, retroviral-like 1",67855,0.162929403345407,-0.369450642599289,0.116695950924906,0.735175496851838,1,"up","FALSE"
"ENSMUSG00000021266","Wars","tryptophanyl-tRNA synthetase",22375,0.0307757011931171,4.97848130069477,0.11664991722061,0.735225670746605,1,"up","FALSE"
"ENSMUSG00000038324","Trpc4ap","transient receptor potential cation channel, subfamily C, member 4 associated protein",56407,0.0432507461686872,6.90310797952868,0.116573523595159,0.735308959561199,1,"up","FALSE"
"ENSMUSG00000025790","Slco3a1","solute carrier organic anion transporter family, member 3a1",108116,-0.074298506205231,2.57130999670407,0.116519207839364,0.73536819638325,1,"down","FALSE"
"ENSMUSG00000024085","Man2a1","mannosidase 2, alpha 1",17158,-0.0940011849617575,7.28853114714943,0.116513556130952,0.735374361030839,1,"down","FALSE"
"ENSMUSG00000024164","C3","complement component 3",12266,-0.0949836828399342,12.3924971542344,0.116476556704134,0.735414722598616,1,"down","FALSE"
"ENSMUSG00000042156","Dzip1","DAZ interacting protein 1",66573,0.0816394224372043,1.18610522494887,0.116468548583461,0.735423459363101,1,"up","FALSE"
"ENSMUSG00000029916","Agk","acylglycerol kinase",69923,0.078040800986553,2.29274962569718,0.116461719109897,0.735430910503402,1,"up","FALSE"
"ENSMUSG00000078566","Bnip3","BCL2/adenovirus E1B interacting protein 3",12176,0.0583536332244844,6.81773481604311,0.116358457687056,0.735543601341871,1,"up","FALSE"
"ENSMUSG00000025066","Sfr1","SWI5 dependent recombination repair 1",67788,0.0524056076391768,5.04025061055338,0.11633388252962,0.735570428852714,1,"up","FALSE"
"ENSMUSG00000051341","Zfp52","zinc finger protein 52",22710,-0.130590834708088,1.14831944863555,0.116254283955207,0.735657344559372,1,"down","FALSE"
"ENSMUSG00000021532","Fastkd3","FAST kinase domains 3",69577,0.0466007323444241,3.50846117088932,0.116214515194941,0.735700781562977,1,"up","FALSE"
"ENSMUSG00000051403","Ppp1r37","protein phosphatase 1, regulatory subunit 37",232947,0.0378295218016329,6.57235728005476,0.116171439845837,0.735747839543457,1,"up","FALSE"
"ENSMUSG00000029208","Guf1","GUF1 homolog, GTPase",231279,-0.0368178616287469,3.82128870967999,0.116058499272199,0.73587126870589,1,"down","FALSE"
"ENSMUSG00000021188","Trip11","thyroid hormone receptor interactor 11",109181,-0.0405797891941074,5.30481198671531,0.116007750741974,0.735926752057613,1,"down","FALSE"
"ENSMUSG00000029191","Rfc1","replication factor C (activator 1) 1",19687,-0.055840732284693,4.63903338759844,0.11599759219908,0.73593786002137,1,"down","FALSE"
"ENSMUSG00000063019","Manbal","mannosidase, beta A, lysosomal-like",69161,0.0484691553603067,3.67836478879209,0.115952672666923,0.735986984277284,1,"up","FALSE"
"ENSMUSG00000048087","Gm4737","predicted gene 4737",11615,-0.116899326906225,1.8611293401337,0.115910733867153,0.736032858404308,1,"down","FALSE"
"ENSMUSG00000101122","Gm17971","ribosomal protein S2 pseudogene",100416214,-0.112022587025373,0.769893457692558,0.115882302489889,0.736063962924394,1,"down","FALSE"
"ENSMUSG00000063870","Chd4","chromodomain helicase DNA binding protein 4",107932,-0.0348080644765038,6.91399523806197,0.115872479621336,0.736074710340446,1,"down","FALSE"
"ENSMUSG00000027882","Stxbp3","syntaxin binding protein 3",20912,-0.0394721736331435,4.5671764447415,0.115800303733099,0.7361536952084,1,"down","FALSE"
"ENSMUSG00000041354","Rgl2","ral guanine nucleotide dissociation stimulator-like 2",19732,-0.0669585954716419,5.13977938079974,0.115736122532088,0.736223954328987,1,"down","FALSE"
"ENSMUSG00000030428","Ttyh1","tweety family member 1",57776,-0.137623809503965,0.116217238712052,0.115643272022043,0.736325636327276,1,"down","FALSE"
"ENSMUSG00000000167","Pih1d2","PIH1 domain containing 2",72614,0.149420608702128,0.260945159339452,0.231246702292244,0.736450539683845,1,"up","FALSE"
"ENSMUSG00000006262","Mob1b","MOB kinase activator 1B",68473,0.0825921354681207,4.98894554540236,0.115472236724435,0.736513059329166,1,"up","FALSE"
"ENSMUSG00000031714","Gab1","growth factor receptor bound protein 2-associated protein 1",14388,-0.0680801906867314,3.64409638402823,0.11541958487606,0.73657078726762,1,"down","FALSE"
"ENSMUSG00000039563","2210406O10Rik","RIKEN cDNA 2210406O10 gene",76710,0.105129124349963,0.299952114996971,0.115397787635708,0.736594690261542,1,"up","FALSE"
"ENSMUSG00000031393","Mecp2","methyl CpG binding protein 2",17257,-0.0447936372540698,4.47314189535991,0.115316806534524,0.736683516790732,1,"down","FALSE"
"ENSMUSG00000025558","Dock9","dedicator of cytokinesis 9",105445,-0.0398738595536041,4.41563166133164,0.115316718922111,0.736683612909908,1,"down","FALSE"
"ENSMUSG00000049090","Zadh2","zinc binding alcohol dehydrogenase, domain containing 2",225791,0.0901037707293346,6.03433933446844,0.115301353120288,0.736700471292563,1,"up","FALSE"
"ENSMUSG00000049957","Ccdc137","coiled-coil domain containing 137",67291,0.0467702711890169,4.12344974571149,0.115248156392705,0.736758845076125,1,"up","FALSE"
"ENSMUSG00000035949","Fbxw2","F-box and WD-40 domain protein 2",30050,0.0545680706238992,5.37628285862899,0.115233713717996,0.736774695900089,1,"up","FALSE"
"ENSMUSG00000019996","Map7","microtubule-associated protein 7",17761,0.0686696070245595,5.60814012162676,0.115128767835611,0.736889907313858,1,"up","FALSE"
"ENSMUSG00000024524","Gnal","guanine nucleotide binding protein, alpha stimulating, olfactory type",14680,-0.123963935900214,1.75846888215467,0.115123921593495,0.736895229021458,1,"down","FALSE"
"ENSMUSG00000022521","Crebbp","CREB binding protein",12914,0.0378987910124561,5.35238568190399,0.115070813615066,0.736953555643565,1,"up","FALSE"
"ENSMUSG00000032192","Gnb5","guanine nucleotide binding protein (G protein), beta 5",14697,-0.115673663359122,0.113967860850998,0.115058637968807,0.736966929848569,1,"down","FALSE"
"ENSMUSG00000036975","Tmem177","transmembrane protein 177",66343,0.0375228250939564,3.51995404048145,0.114930774406754,0.737107428006272,1,"up","FALSE"
"ENSMUSG00000020801","Med31","mediator complex subunit 31",67279,0.0651184838564974,2.35960276802321,0.11490562731098,0.737135070250222,1,"up","FALSE"
"ENSMUSG00000032119","Hinfp","histone H4 transcription factor",102423,-0.0431282974255275,4.3315017006418,0.11488524691648,0.737157475312802,1,"down","FALSE"
"ENSMUSG00000030421","Uri1","URI1, prefoldin-like chaperone",19777,-0.0532578212689303,4.72071221261022,0.11487236195983,0.737171641458306,1,"down","FALSE"
"ENSMUSG00000022938","Fam3b","family with sequence similarity 3, member B",52793,0.224093470344703,-0.695536266562895,0.114820921316262,0.737228205852254,1,"up","FALSE"
"ENSMUSG00000027203","Dut","deoxyuridine triphosphatase",110074,0.0399643500376682,3.79142591162668,0.114730653213382,0.737327499380364,1,"up","FALSE"
"ENSMUSG00000073077","Cfap47","cilia and flagella associated protein 47",636104,-0.214382127826593,-1.31028634891317,0.114729376049017,0.737328904554916,1,"down","FALSE"
"ENSMUSG00000002820","Atg4d","autophagy related 4D, cysteine peptidase",235040,-0.0439102521195662,4.92173089046509,0.114680183435673,0.737383034401826,1,"down","FALSE"
"ENSMUSG00000027823","Gmps","guanine monophosphate synthetase",229363,0.0796577810023927,5.05251840470484,0.11465517912098,0.737410553259856,1,"up","FALSE"
"ENSMUSG00000003039","Fam32a","family with sequence similarity 32, member A",67922,-0.0417622885085006,5.67600870684355,0.114566464941461,0.737508216006481,1,"down","FALSE"
"ENSMUSG00000015812","Gnrh1","gonadotropin releasing hormone 1",14714,0.156508629858084,1.24302208474429,0.114520533941957,0.737558796661497,1,"up","FALSE"
"ENSMUSG00000021770","Samd8","sterile alpha motif domain containing 8",67630,0.0494003754333123,5.19436773311938,0.114428135879658,0.737660582666924,1,"up","FALSE"
"ENSMUSG00000024357","Sil1","endoplasmic reticulum chaperone SIL1 homolog (S. cerevisiae)",81500,0.0458918942768044,5.54633604137029,0.114368213195694,0.737726618252144,1,"up","FALSE"
"ENSMUSG00000016541","Atxn10","ataxin 10",54138,0.0670803565028025,6.20547824677646,0.114305335153729,0.737795931478137,1,"up","FALSE"
"ENSMUSG00000092247","Gm20426","predicted gene 20426",108169154,0.294684923789357,-1.72430331670059,0.114289493960623,0.737813397281452,1,"up","FALSE"
"ENSMUSG00000021577","Sdha","succinate dehydrogenase complex, subunit A, flavoprotein (Fp)",66945,0.109495774194926,8.44793134555,0.114243119647992,0.737864535340303,1,"up","FALSE"
"ENSMUSG00000068015","Lrch1","leucine-rich repeats and calponin homology (CH) domain containing 1",380916,-0.0547665968553761,3.31746737789346,0.11424163666348,0.737866170854063,1,"down","FALSE"
"ENSMUSG00000115503","Gm6392","eukaryotic translation elongation factor 1 alpha 1 pseudogene",623094,0.253860234756395,-1.73745840597011,0.114177028679713,0.737937435478431,1,"up","FALSE"
"ENSMUSG00000024645","Timm21","translocase of inner mitochondrial membrane 21",67105,0.0544131220133943,3.96528658070725,0.114176226149893,0.737938320835587,1,"up","FALSE"
"ENSMUSG00000028292","Rars2","arginyl-tRNA synthetase 2, mitochondrial",109093,-0.0431355709311735,3.87499117551114,0.114139351218844,0.737979005298909,1,"down","FALSE"
"ENSMUSG00000021136","Smoc1","SPARC related modular calcium binding 1",64075,-0.0690815391153023,6.6128661965429,0.114134185473523,0.737984705301578,1,"down","FALSE"
"ENSMUSG00000020397","Med7","mediator complex subunit 7",66213,-0.0432534594902077,3.83616591911653,0.113954230513169,0.738183361821596,1,"down","FALSE"
"ENSMUSG00000028121","Bcar3","breast cancer anti-estrogen resistance 3",29815,0.0753297328712214,5.49420157937557,0.113920924277048,0.738220148580575,1,"up","FALSE"
"ENSMUSG00000030431","Tmem238","transmembrane protein 238",664968,-0.104440674159707,3.66083158497194,0.113761210303951,0.738396636317626,1,"down","FALSE"
"ENSMUSG00000032093","Cd3e","CD3 antigen, epsilon polypeptide",12501,0.116174958606192,0.663625450247734,0.113724706519515,0.738436993298995,1,"up","FALSE"
"ENSMUSG00000043556","Fbxl7","F-box and leucine-rich repeat protein 7",448987,-0.133700342429372,0.162664647810241,0.113718824125335,0.738443497292732,1,"down","FALSE"
"ENSMUSG00000023885","Thbs2","thrombospondin 2",21826,0.0889342642651648,2.07721821866765,0.113616173449613,0.738557025456228,1,"up","FALSE"
"ENSMUSG00000027068","Dhrs9","dehydrogenase/reductase (SDR family) member 9",241452,0.0916768630034244,3.22941869985604,0.113523360029402,0.738659723281095,1,"up","FALSE"
"ENSMUSG00000043535","Setx","senataxin",269254,-0.0543219843492615,4.91883448649926,0.113500093604685,0.738685474874697,1,"down","FALSE"
"ENSMUSG00000032612","Usp4","ubiquitin specific peptidase 4 (proto-oncogene)",22258,0.0603016819474735,6.54248451838317,0.113460384118222,0.738729432682523,1,"up","FALSE"
"ENSMUSG00000024539","Ptpn2","protein tyrosine phosphatase, non-receptor type 2",19255,-0.0384323998134571,4.07819397562453,0.113439655680084,0.738752382166958,1,"down","FALSE"
"ENSMUSG00000070509","Rgma","repulsive guidance molecule family member A",244058,0.138398688536993,-0.173478376442788,0.113438240413211,0.738753949164687,1,"up","FALSE"
"ENSMUSG00000092517","Art2a","ADP-ribosyltransferase 2a",11871,-0.194379718275656,-0.336687058191102,0.113421682727054,0.738772282812636,1,"down","FALSE"
"ENSMUSG00000050628","Ubald2","UBA-like domain containing 2",319370,0.063093078570862,3.344511450819,0.113414801942196,0.738779902063629,1,"up","FALSE"
"ENSMUSG00000018830","Myh11","myosin, heavy polypeptide 11, smooth muscle",17880,-0.114266899480661,2.97117810355231,0.113392431022864,0.738804675680278,1,"down","FALSE"
"ENSMUSG00000024197","Plin3","perilipin 3",66905,0.0357029666404339,5.57923355323497,0.113389043236199,0.738808427562374,1,"up","FALSE"
"ENSMUSG00000002320","Tm9sf1","transmembrane 9 superfamily member 1",74140,-0.115337720423686,4.97554410980804,0.113380957326489,0.738817382741694,1,"down","FALSE"
"ENSMUSG00000047638","Nr1h4","nuclear receptor subfamily 1, group H, member 4",20186,-0.0842758150373264,7.22346018429012,0.113378317696119,0.738820306220752,1,"down","FALSE"
"ENSMUSG00000000247","Lhx2","LIM homeobox protein 2",16870,-0.0705906861814236,1.4447390657198,0.11327355402585,0.73893636620014,1,"down","FALSE"
"ENSMUSG00000028943","Espn","espin",56226,0.124907345188383,0.569044313647522,0.11323688719392,0.738977000851584,1,"up","FALSE"
"ENSMUSG00000029290","Zfp326","zinc finger protein 326",54367,0.0577840437284627,3.6252965081919,0.11308885253931,0.739141129498473,1,"up","FALSE"
"ENSMUSG00000084166","Gm6451","NSA2 ribosome biogenesis homolog pseudogene",623804,0.232643589705681,-1.39783220630588,0.113065495380791,0.739167036948687,1,"up","FALSE"
"ENSMUSG00000024843","Chka","choline kinase alpha",12660,-0.171487421891516,6.92614287404878,0.113025094897459,0.739211855683443,1,"down","FALSE"
"ENSMUSG00000000982","Ccl3","chemokine (C-C motif) ligand 3",20302,-0.174114264302544,-0.042322811938451,0.112987233994225,0.739253865225104,1,"down","FALSE"
"ENSMUSG00000086968","4933431E20Rik","RIKEN cDNA 4933431E20 gene",329735,0.104440721767748,3.12684678734264,0.112908854656451,0.739340858021807,1,"up","FALSE"
"ENSMUSG00000028977","Casz1","castor zinc finger 1",69743,0.122489156699641,1.50592983157055,0.112857704706272,0.739397647249978,1,"up","FALSE"
